Rate1	Rate2	 Latitudine
33.589	33.4699	78.9216
33.403	33.3651	78.9216
33.4019	33.3551	78.9216
33.4715	33.2749	78.9216
33.5402	33.4517	78.9216
33.5471	33.3407	78.9216
33.4808	33.442	78.9216
33.5157	33.4339	78.9216
33.6765	33.6547	78.9216
33.5435	33.4568	78.9216
33.5609	33.4733	78.9216
33.5975	33.459	78.9216
33.5322	33.4771	78.9216
33.636	33.5218	78.9216
33.6239	33.5117	78.9216
33.7113	33.6335	78.9216
33.8134	33.72	78.9216
33.6575	33.6069	78.9216
33.7923	33.6303	78.9216
33.611	33.5356	78.9216
33.741	33.6176	78.9216
33.6571	33.5929	78.9216
33.6656	33.6004	78.9216
33.6425	33.5992	78.9216
33.6347	33.5231	78.9216
33.5843	33.4473	78.9216
33.3149	33.2542	78.9216
33.4329	33.3336	78.9216
33.3923	33.3126	78.9216
34.4574	34.3414	78.9216
33.204	33.1617	78.9216
33.6507	33.5723	78.9216
33.3591	33.3191	78.9216
33.5158	33.4762	78.9216
33.271	33.1657	78.9216
33.2844	33.1935	78.9216
33.4501	33.3206	78.9216
33.1307	33.0102	78.9216
33.2776	33.2057	78.9216
33.433	33.289	78.9216
33.3254	33.2561	78.9216
33.4494	33.3675	78.9216
33.1564	33.0562	78.9216
33.1533	33.0561	78.9216
32.971	32.8974	78.9216
33.0906	33.0149	78.9216
33.3796	33.2938	78.9216
33.1582	33.0554	78.9216
33.4393	33.3141	78.9216
33.2605	33.1587	78.9216
33.1332	33.1101	78.9216
33.1566	33.102	78.9216
33.5149	33.4526	78.9216
33.1542	33.1163	78.9216
33.2967	33.1855	78.9216
33.1954	33.0633	78.9216
32.9043	32.8235	78.9216
33.2817	33.1822	78.9216
33.2278	33.1476	78.9216
33.3404	33.242	78.9216
33.4353	33.3787	78.9216
33.1992	33.0975	78.9216
33.2005	33.1268	78.9216
33.3703	33.2625	78.9216
33.0387	32.9419	78.9216
33.2379	33.126	78.9216
33.2248	33.1849	78.9216
33.5142	33.3964	78.9216
33.2117	33.134	78.9216
33.0442	32.9903	78.9216
33.1396	33.0161	78.9215
33.1491	33.0843	78.9215
33.343	33.2369	78.9215
33.3915	33.2866	78.9216
33.1099	33.0161	78.9216
33.2222	33.1287	78.9216
33.2702	33.1385	78.9216
33.2614	33.1801	78.9216
33.225	33.0979	78.9216
33.1741	33.1292	78.9216
33.0291	32.9476	78.9216
33.0313	32.972	78.9216
33.2323	33.136	78.9216
33.2203	33.1283	78.9215
33.2321	33.1342	78.9215
33.1386	33.0552	78.9215
33.1255	33.0326	78.9216
33.2035	33.121	78.9215
32.9717	32.8725	78.9216
33.2279	33.1206	78.9216
32.895	32.7937	78.9216
32.8793	32.8332	78.9216
33.0622	32.884	78.9216
33.1692	33.0763	78.9216
33.0055	32.9468	78.9216
32.9182	32.8334	78.9216
33.0344	32.9015	78.9216
33.0131	32.8682	78.9216
32.9534	32.8751	78.9216
32.8093	32.7633	78.9216
32.9104	32.8232	78.9216
32.9758	32.9157	78.9216
32.9124	32.7828	78.9216
32.8813	32.7646	78.9216
33.0427	32.9714	78.9216
32.9679	32.8656	78.9216
32.9116	32.8142	78.9216
32.5153	32.4258	78.9216
32.8297	32.7538	78.9216
32.5434	32.4948	78.9216
32.7859	32.6924	78.9216
32.6898	32.6329	78.9215
32.8565	32.8013	78.9215
32.4566	32.3613	78.9215
32.6907	32.628	78.9215
32.5082	32.5116	78.9216
32.4139	32.2975	78.9216
32.6935	32.6192	78.9216
32.5265	32.4277	78.9216
32.6572	32.5822	78.9216
32.7288	32.5939	78.9216
32.7072	32.6266	78.9216
32.6914	32.5823	78.9216
32.6979	32.6038	78.9216
32.8069	32.7101	78.9216
32.5302	32.4218	78.9215
32.5602	32.4663	78.9215
32.8835	32.7078	78.9215
32.5998	32.5088	78.9216
32.5903	32.4977	78.9216
32.793	32.7017	78.9216
32.6769	32.5804	78.9216
32.8598	32.785	78.9216
32.6766	32.6584	78.9216
32.6365	32.5868	78.9216
32.7072	32.6605	78.9216
32.6106	32.5034	78.9216
32.6783	32.6254	78.9216
32.7571	32.6765	78.9216
33.0256	32.9784	78.9216
32.8142	32.7702	78.9216
32.7137	32.5933	78.9216
32.8718	32.775	78.9216
32.7567	32.6181	78.9216
32.6941	32.5685	78.9216
33.0583	32.9991	78.9216
32.9091	32.8285	78.9216
32.7762	32.6927	78.9216
33.0213	32.9201	78.9216
32.9842	32.9485	78.9216
32.7948	32.7112	78.9216
33.1443	33.0538	78.9216
32.7597	32.6512	78.9216
32.9502	32.8596	78.9216
32.9486	32.893	78.9216
32.9843	32.9282	78.9215
32.9854	32.8603	78.9216
33.0263	32.9248	78.9216
32.9887	32.7713	78.9216
33.0502	32.9663	78.9216
32.7934	32.6415	78.9216
32.8116	32.7431	78.9216
32.779	32.706	78.9216
32.7838	32.7443	78.9216
32.9421	32.8147	78.9216
32.9036	32.856	78.9216
32.6665	32.5974	78.9215
32.9515	32.8395	78.9216
32.6482	32.56	78.9216
32.7817	32.6766	78.9216
32.6905	32.5665	78.9216
33.035	32.9023	78.9216
32.5122	32.4622	78.9216
32.6032	32.5555	78.9216
32.5588	32.4779	78.9216
32.4099	32.3463	78.9216
32.7277	32.6032	78.9216
32.7724	32.6627	78.9216
32.5101	32.4519	78.9216
32.7021	32.6077	78.9216
32.6632	32.6136	78.9216
32.6725	32.5579	78.9216
32.6388	32.5725	78.9216
32.5711	32.4773	78.9216
32.5086	32.3928	78.9216
32.5886	32.5039	78.9216
32.6856	32.5569	78.9216
32.5416	32.4735	78.9216
32.6366	32.5721	78.9216
32.5536	32.44	78.9216
32.516	32.4103	78.9216
32.7131	32.6279	78.9216
32.7321	32.663	78.9215
32.6234	32.6001	78.9215
32.7881	32.6833	78.9216
32.615	32.541	78.9216
32.7885	32.6919	78.9216
32.6909	32.5901	78.9216
32.673	32.5616	78.9216
32.526	32.4432	78.9216
32.8506	32.7563	78.9216
32.6352	32.5699	78.9216
32.7112	32.6702	78.9216
32.7259	32.6438	78.9216
32.6925	32.6244	78.9216
32.6072	32.5548	78.9216
32.7723	32.6737	78.9216
32.6652	32.5498	78.9216
32.6632	32.5689	78.9216
32.6921	32.578	78.9215
32.6392	32.5582	78.9216
32.6742	32.6107	78.9216
32.6341	32.5297	78.9216
32.6267	32.5797	78.9216
32.6768	32.6028	78.9216
32.2704	32.2428	78.9216
32.6049	32.5119	78.9216
32.8498	32.7476	78.9216
32.3889	32.3054	78.9216
32.5655	32.475	78.9216
32.691	32.5758	78.9216
32.6306	32.4925	78.9216
32.742	32.6635	78.9216
32.5035	32.3931	78.9216
32.2789	32.2345	78.9216
32.2719	32.1769	78.9216
32.1957	32.112	78.9216
32.2935	32.1987	78.9216
32.6088	32.5086	78.9216
32.256	32.1927	78.9216
32.5767	32.4571	78.9216
32.5175	32.4508	78.9216
32.2587	32.2119	78.9216
32.3072	32.2016	78.9216
32.3219	32.2363	78.9216
32.4298	32.3371	78.9215
32.3324	32.2408	78.9215
32.4878	32.378	78.9216
31.9282	31.9199	78.9216
32.4604	32.2669	78.9216
32.1696	32.143	78.9216
32.2918	32.2213	78.9216
32.0312	31.9547	78.9216
32.2393	32.1762	78.9216
32.3687	32.2605	78.9216
31.9608	31.8649	78.9216
32.1035	32.0203	78.9216
32.1466	32.0775	78.9216
32.2125	32.1432	78.9216
32.3062	32.2281	78.9216
32.2238	32.1105	78.9216
32.3377	32.2591	78.9216
32.0165	31.9596	78.9216
32.1516	32.0214	78.9216
31.9869	31.902	78.9216
32.1376	32.0445	78.9216
31.9999	31.8848	78.9216
32.1359	32.0314	78.9216
31.9922	31.8747	78.9216
32.1653	32.0804	78.9216
32.0088	31.9642	78.9216
32.202	32.1443	78.9216
32.2159	32.1209	78.9216
32.4031	32.3103	78.9216
32.019	31.957	78.9216
32.2388	32.1056	78.9216
32.1372	32.0088	78.9216
32.1665	32.1042	78.9216
31.8067	31.6954	78.9216
31.9721	31.8763	78.9216
31.9692	31.9153	78.9216
32.0498	31.9204	78.9216
32.0529	31.9532	78.9216
32.2059	32.1565	78.9216
31.7839	31.7607	78.9216
32.1649	32.0592	78.9215
32.0723	32.0276	78.9216
31.8912	31.8636	78.9216
31.9904	31.9004	78.9216
32.0556	31.9328	78.9216
32.0515	31.8866	78.9216
32.0358	31.8986	78.9216
31.8695	31.7588	78.9216
31.7066	31.6434	78.9216
31.7908	31.729	78.9216
32.1212	32.0239	78.9216
31.9694	31.9119	78.9215
31.968	31.8599	78.9215
31.9031	31.7836	78.9215
31.8806	31.8134	78.9216
31.8663	31.8082	78.9216
31.9239	31.8249	78.9216
31.8118	31.782	78.9216
31.648	31.5364	78.9216
31.7622	31.5625	78.9216
31.9608	31.8485	78.9216
32.0851	31.9335	78.9216
31.772	31.6093	78.9216
31.8777	31.791	78.9215
31.6225	31.5519	78.9215
31.8353	31.7642	78.9216
31.8546	31.7927	78.9216
31.9731	31.8483	78.9216
31.6905	31.502	78.9216
31.8056	31.724	78.9216
31.6709	31.6067	78.9216
31.7843	31.6826	78.9216
31.7077	31.5651	78.9216
32.024	31.9367	78.9216
31.6207	31.5567	78.9216
31.6406	31.5439	78.9216
31.6904	31.5835	78.9216
31.8471	31.7363	78.9216
31.935	31.8388	78.9216
31.4771	31.424	78.9216
31.627	31.5251	78.9216
31.6055	31.4964	78.9216
31.6666	31.6396	78.9216
31.6322	31.5763	78.9216
31.8752	31.824	78.9216
31.7351	31.6345	78.9216
31.6801	31.659	78.9216
31.7602	31.6161	78.9216
31.8507	31.7293	78.9216
31.8412	31.7584	78.9215
31.7299	31.6575	78.9215
31.8105	31.7451	78.9216
31.9687	31.8252	78.9216
31.8597	31.7565	78.9215
31.8425	31.7188	78.9216
32.1077	32.0669	78.9216
31.8054	31.7078	78.9216
32.1955	32.0458	78.9216
31.8645	31.8426	78.9216
31.9502	31.8988	78.9216
32.1774	32.0725	78.9216
31.8771	31.7212	78.9216
31.8266	31.745	78.9215
32.1621	32.0744	78.9215
32.4516	32.2317	78.9216
32.1417	32.0683	78.9216
31.8548	31.757	78.9215
33.0726	33.0319	78.9216
32.1262	32.017	78.9216
32.0367	32.0017	78.9216
32.0754	32.0136	78.9216
32.2376	32.1084	78.9216
31.9048	31.8298	78.9216
32.0174	31.9382	78.9216
31.9681	31.7753	78.9216
32.09	31.9487	78.9216
32.1761	32.0065	78.9216
32.1473	32.0755	78.9216
32.2422	32.1064	78.9216
32.1244	32.0517	78.9216
31.8797	31.8368	78.9216
31.9153	31.8016	78.9216
31.8905	31.7842	78.9216
32.0451	31.9725	78.9216
31.7108	31.6539	78.9216
32.0951	31.9921	78.9216
31.8603	31.7831	78.9216
31.9001	31.8132	78.9216
31.9847	31.913	78.9216
31.622	31.5792	78.9216
32.2677	32.1506	78.9216
31.7971	31.7035	78.9216
31.9299	31.8474	78.9216
31.684	31.5907	78.9216
31.8425	31.7637	78.9216
31.8222	31.7536	78.9216
31.9624	31.8205	78.9216
31.8513	31.7653	78.9216
31.691	31.5892	78.9216
31.8316	31.7219	78.9216
31.84	31.6278	78.9216
31.8809	31.7319	78.9216
31.6367	31.5418	78.9216
31.6627	31.5848	78.9215
31.6359	31.5456	78.9215
31.4126	31.337	78.9216
31.5838	31.5503	78.9216
31.856	31.8023	78.9216
31.6712	31.5157	78.9216
31.5432	31.45	78.9216
31.6811	31.6175	78.9216
31.6471	31.5066	78.9216
31.5179	31.4106	78.9216
31.5731	31.4825	78.9216
31.6959	31.5985	78.9216
31.4198	31.361	78.9215
31.5403	31.4569	78.9216
31.4451	31.4154	78.9216
31.7643	31.6042	78.9216
31.3832	31.2508	78.9216
31.4918	31.4152	78.9216
31.4453	31.3802	78.9216
31.4895	31.3674	78.9216
31.2421	31.1803	78.9216
31.4753	31.401	78.9216
31.598	31.5403	78.9216
31.5074	31.4276	78.9216
31.4703	31.3465	78.9216
31.3002	31.2384	78.9216
31.4234	31.3764	78.9216
31.5883	31.4533	78.9216
31.229	31.1029	78.9216
31.4012	31.3207	78.9216
31.4044	31.3152	78.9216
31.671	31.5301	78.9216
31.4532	31.3478	78.9216
31.4483	31.3857	78.9216
31.5773	31.4866	78.9216
31.301	31.2202	78.9216
31.5234	31.3935	78.9216
31.3659	31.3166	78.9215
31.3865	31.316	78.9216
31.1844	31.1147	78.9216
31.1408	31.0401	78.9216
31.4014	31.1844	78.9216
31.3203	31.2452	78.9216
31.5553	31.4733	78.9216
31.4358	31.3171	78.9216
31.3712	31.2323	78.9216
31.4189	31.3248	78.9216
31.1332	31.035	78.9216
31.2835	31.2322	78.9216
31.2269	31.1124	78.9216
31.5272	31.397	78.9216
31.3399	31.2689	78.9216
31.2925	31.2217	78.9216
31.2033	31.097	78.9216
31.4528	31.3602	78.9216
31.3358	31.2517	78.9216
31.3717	31.2998	78.9216
31.4344	31.3565	78.9216
31.396	31.3181	78.9216
31.4394	31.3412	78.9216
31.3022	31.194	78.9216
31.3295	31.2702	78.9216
31.5163	31.4081	78.9216
31.342	31.2676	78.9216
31.5002	31.458	78.9216
31.4791	31.3825	78.9216
31.3357	31.2187	78.9216
31.5505	31.3735	78.9216
31.4832	31.3845	78.9216
31.3434	31.255	78.9216
31.3371	31.2831	78.9216
31.3078	31.224	78.9216
31.5005	31.4291	78.9216
31.4357	31.256	78.9216
31.3586	31.2933	78.9216
31.2848	31.2491	78.9216
31.6022	31.5525	78.9216
31.6552	31.5527	78.9215
31.572	31.4899	78.9215
31.4826	31.3648	78.9215
31.5759	31.4505	78.9216
31.3184	31.2209	78.9216
31.4629	31.3505	78.9216
31.4023	31.3322	78.9216
31.617	31.5462	78.9216
31.4837	31.3914	78.9216
31.486	31.3709	78.9216
31.3531	31.2722	78.9216
31.2229	31.1261	78.9216
31.3302	31.2664	78.9216
31.2628	31.1849	78.9215
31.3312	31.2616	78.9215
31.2846	31.1738	78.9215
31.2522	31.1992	78.9216
31.5709	31.432	78.9216
31.2671	31.2078	78.9216
31.4168	31.3426	78.9216
31.5635	31.494	78.9216
31.216	31.1708	78.9216
31.2083	31.1355	78.9216
31.5431	31.4557	78.9216
31.3808	31.307	78.9216
31.2905	31.1748	78.9216
31.5637	31.4856	78.9216
31.3773	31.3032	78.9216
31.3576	31.3084	78.9216
31.6311	31.5709	78.9216
31.5329	31.4519	78.9216
31.3982	31.3153	78.9216
31.7079	31.5758	78.9216
31.4091	31.3186	78.9216
31.5618	31.5234	78.9216
31.4132	31.2382	78.9216
31.3067	31.2286	78.9216
31.471	31.3738	78.9216
31.5266	31.4269	78.9216
31.6705	31.5685	78.9216
31.5975	31.5101	78.9215
31.4145	31.3655	78.9215
31.4335	31.3317	78.9216
31.8541	31.7564	78.9216
31.3565	31.2553	78.9216
31.4485	31.3884	78.9216
31.6028	31.5538	78.9216
31.3695	31.298	78.9216
31.667	31.6014	78.9216
31.5553	31.4866	78.9216
31.5109	31.404	78.9216
31.7789	31.6824	78.9216
31.5056	31.3715	78.9216
31.8347	31.7273	78.9216
31.7737	31.7082	78.9216
31.5158	31.4333	78.9216
31.745	31.6776	78.9216
31.5857	31.5487	78.9216
31.6345	31.5241	78.9216
31.8413	31.7732	78.9216
31.8373	31.7381	78.9216
31.6975	31.6163	78.9216
31.5633	31.4683	78.9216
31.6789	31.5495	78.9216
31.9114	31.7939	78.9216
31.79	31.7441	78.9216
31.631	31.5298	78.9216
31.6027	31.5568	78.9216
32.0367	31.9944	78.9216
31.7085	31.6216	78.9216
31.5518	31.502	78.9216
31.9706	31.8537	78.9216
31.8344	31.7329	78.9216
31.9739	31.8263	78.9216
31.7982	31.6807	78.9216
31.8123	31.71	78.9216
31.9916	31.8929	78.9216
31.6397	31.5648	78.9216
31.6174	31.5686	78.9215
31.5393	31.5007	78.9215
31.7482	31.6878	78.9216
31.885	31.8361	78.9216
32.0878	31.991	78.9216
31.6957	31.6514	78.9216
31.9926	31.9257	78.9216
31.9812	31.915	78.9216
32.0081	31.8877	78.9216
32.0622	31.917	78.9216
31.9193	31.8536	78.9216
32.1421	31.9455	78.9216
32.096	31.9446	78.9216
31.8402	31.7611	78.9216
31.8764	31.7374	78.9216
31.9727	31.9146	78.9215
31.9485	31.903	78.9216
31.9451	31.8719	78.9216
32.0017	31.9494	78.9216
32.1434	31.9522	78.9216
31.9014	31.7682	78.9216
32.1438	32.0684	78.9216
32.1703	32.0557	78.9216
31.8875	31.8045	78.9216
32.2303	32.0424	78.9216
32.0518	31.974	78.9216
32.0437	31.9576	78.9216
32.2032	32.1004	78.9216
32.0637	31.943	78.9216
32.0667	31.9916	78.9216
31.9485	31.8973	78.9216
32.1395	32.0221	78.9216
32.199	32.1279	78.9216
32.1293	32.0156	78.9216
32.1249	32.027	78.9216
32.0241	31.9426	78.9216
31.9921	31.8945	78.9216
31.8472	31.7885	78.9216
32.1914	32.1025	78.9216
32.1728	32.0636	78.9216
31.8472	31.7496	78.9216
32.2721	32.2127	78.9216
32.1686	32.0571	78.9215
32.1853	32.1316	78.9216
31.9674	31.8719	78.9216
32.3298	32.0828	78.9216
32.2502	32.143	78.9216
31.7651	31.7159	78.9216
32.077	31.9804	78.9216
32.2136	32.1436	78.9216
31.9116	31.8875	78.9216
32.1146	31.9902	78.9216
32.0379	31.8981	78.9216
32.024	31.9603	78.9215
32.4234	32.2928	78.9215
32.2097	32.1137	78.9216
31.9749	31.8743	78.9216
32.0099	31.9644	78.9216
32.0102	31.9026	78.9216
32.211	32.146	78.9216
32.0915	32.0197	78.9216
31.8753	31.8049	78.9216
32.3992	32.3449	78.9216
32.1621	32.0529	78.9216
32.1342	32.0211	78.9216
32.1899	32.1153	78.9216
32.0702	31.9766	78.9216
32.2855	32.2116	78.9216
32.1884	32.0816	78.9216
32.1914	32.0468	78.9216
32.0188	31.9495	78.9216
32.0804	32.0042	78.9216
31.9929	31.9319	78.9216
32.1954	32.142	78.9216
32.1151	32.0405	78.9216
31.9037	31.8238	78.9216
32.359	32.2716	78.9216
32.0943	32.0256	78.9216
32.6003	32.4903	78.9216
32.2234	32.1398	78.9216
32.3862	32.3098	78.9216
32.1151	32.0049	78.9216
32.1243	32.0657	78.9216
32.2944	32.2114	78.9216
32.1848	32.1371	78.9216
32.388	32.33	78.9216
32.1817	32.0846	78.9216
32.2453	32.1654	78.9216
32.1173	32.0746	78.9216
32.4026	32.2604	78.9216
32.5908	32.4913	78.9216
32.0492	31.9926	78.9216
32.1943	32.1275	78.9215
32.5833	32.5375	78.9215
32.3053	32.2355	78.9215
32.4483	32.3039	78.9216
32.2421	32.1214	78.9216
32.4904	32.3864	78.9216
32.3886	32.2912	78.9216
32.3337	32.232	78.9216
32.2626	32.2112	78.9216
32.2801	32.1601	78.9216
32.2924	32.1741	78.9216
32.3967	32.2761	78.9216
32.3486	32.2444	78.9216
32.2161	32.1348	78.9215
32.0837	31.9989	78.9215
32.2508	32.0877	78.9216
32.3479	32.251	78.9216
32.4123	32.2928	78.9216
32.2468	32.156	78.9216
32.321	32.2963	78.9216
32.1992	32.0981	78.9216
32.2727	32.1922	78.9216
32.1865	32.0924	78.9216
32.1998	32.0876	78.9216
32.4322	32.3361	78.9216
32.1925	32.093	78.9216
32.2466	32.1367	78.9216
32.2677	32.2133	78.9216
32.3015	32.2198	78.9216
32.2147	32.1429	78.9216
32.3253	32.2245	78.9216
32.0634	31.9772	78.9216
32.2009	32.1135	78.9216
32.1785	32.098	78.9216
32.214	32.092	78.9216
32.4036	32.294	78.9216
32.39	32.2482	78.9216
32.2733	32.0906	78.9216
32.1319	32.083	78.9216
32.0858	32.0086	78.9216
32.1762	32.0793	78.9215
32.4571	32.2862	78.9216
32.3358	32.2378	78.9216
32.2045	32.0106	78.9215
32.0208	31.979	78.9216
32.1213	32.0244	78.9216
32.1763	32.0645	78.9216
32.2043	32.1455	78.9216
32.2016	32.1247	78.9216
32.2434	32.1174	78.9216
32.3887	32.2505	78.9216
32.2102	32.1259	78.9216
32.1857	32.0761	78.9215
32.4519	32.3512	78.9215
32.0888	32.0068	78.9216
32.1019	32.0691	78.9216
32.1662	32.093	78.9216
32.2897	32.2198	78.9216
32.2533	32.1953	78.9216
32.2584	32.1857	78.9216
32.2604	32.1708	78.9216
32.5751	32.4918	78.9216
32.2116	32.0894	78.9216
32.295	32.1764	78.9216
32.137	32.0904	78.9216
32.2633	32.1328	78.9216
32.3651	32.2335	78.9216
32.2942	32.2191	78.9216
32.1683	32.0962	78.9216
32.3614	32.3234	78.9216
32.2768	32.1979	78.9216
32.5549	32.4463	78.9216
32.5133	32.3832	78.9216
32.2634	32.1494	78.9216
32.3181	32.1795	78.9216
32.4034	32.297	78.9216
32.3524	32.2476	78.9216
32.2764	32.2207	78.9216
32.1005	32.0349	78.9216
32.3545	32.2664	78.9216
32.3314	32.1871	78.9215
32.2734	32.1733	78.9216
32.3225	32.2531	78.9215
32.3561	32.2475	78.9215
32.5162	32.4186	78.9216
32.4003	32.3111	78.9216
32.4631	32.318	78.9216
32.7003	32.6269	78.9216
32.2294	32.1867	78.9216
32.3838	32.2446	78.9216
32.3345	32.2459	78.9216
32.5468	32.3804	78.9216
32.433	32.294	78.9216
32.2634	32.1552	78.9215
32.1257	32.0383	78.9216
32.3161	32.2579	78.9215
32.2315	32.1358	78.9215
32.2615	32.2011	78.9216
32.241	32.1644	78.9216
32.1293	32.0506	78.9216
32.2546	32.1658	78.9216
32.2556	32.0713	78.9216
32.3243	32.2422	78.9216
32.2547	32.1962	78.9216
32.3784	32.2569	78.9216
32.0908	32.0269	78.9216
32.164	32.0778	78.9216
31.9213	31.7826	78.9216
32.2824	32.1477	78.9216
32.335	32.2318	78.9216
32.2837	32.2229	78.9216
32.3402	32.183	78.9216
32.0758	31.9838	78.9216
32.1046	32.0483	78.9216
32.2137	32.0836	78.9216
32.1373	32.0653	78.9216
31.9497	31.8973	78.9216
32.0627	31.9871	78.9216
32.1363	32.0235	78.9216
31.7695	31.7107	78.9216
32.2367	32.1297	78.9216
32.129	32.0292	78.9216
32.3239	32.2753	78.9216
31.9518	31.8843	78.9216
32.1747	32.1077	78.9216
32.0375	31.9632	78.9216
32.3472	32.2451	78.9216
32.1633	32.094	78.9216
32.1681	32.1259	78.9216
32.1723	32.072	78.9216
32.0646	31.98	78.9216
32.2525	32.1464	78.9215
32.2834	32.1901	78.9216
32.4509	32.3864	78.9216
32.1401	32.0492	78.9216
32.3404	32.2266	78.9216
32.2391	32.1859	78.9216
32.2859	32.2121	78.9216
32.2401	32.1508	78.9216
31.8735	31.7863	78.9216
32.1886	32.0534	78.9216
32.0253	31.9423	78.9216
32.0202	31.9585	78.9216
32.1166	32.068	78.9216
32.227	32.1642	78.9216
32.1786	32.1027	78.9216
32.2642	32.2101	78.9216
32.2231	32.1699	78.9215
32.0419	32.0064	78.9216
32.0703	31.9773	78.9216
32.1	32.0575	78.9216
32.1767	32.11	78.9216
31.9893	31.8394	78.9216
32.2805	32.1896	78.9216
32.2078	32.1396	78.9216
32.4539	32.3192	78.9216
32.0317	31.9526	78.9216
32.2208	32.0526	78.9216
32.1868	32.0623	78.9216
32.0292	31.9501	78.9216
32.3963	32.2966	78.9216
32.3722	32.2573	78.9216
32.2676	32.1347	78.9216
32.2183	32.1591	78.9216
32.2684	32.1242	78.9216
32.1864	32.138	78.9216
32.2145	32.0706	78.9216
32.282	32.2189	78.9216
31.9404	31.849	78.9216
32.056	31.9017	78.9216
32.1143	32.0411	78.9216
31.9956	31.9218	78.9215
32.0694	32.0255	78.9215
32.1719	32.1218	78.9215
31.9772	31.8973	78.9215
31.978	31.9234	78.9216
31.9979	31.9427	78.9216
31.9863	31.883	78.9216
32.2235	32.1576	78.9216
32.3981	32.3521	78.9216
31.9085	31.8614	78.9216
32.0567	31.9641	78.9216
32.2045	32.122	78.9216
32.0837	32.0241	78.9216
32.0156	31.9566	78.9215
31.936	31.8407	78.9215
31.9536	31.8853	78.9215
32.0332	31.9643	78.9215
31.6715	31.5977	78.9216
31.714	31.638	78.9216
31.7562	31.6878	78.9216
32.0903	32.0258	78.9216
31.8724	31.812	78.9216
31.9552	31.9092	78.9216
31.6555	31.5978	78.9216
32.0348	31.8661	78.9216
31.7247	31.6429	78.9216
32.0227	31.942	78.9216
32.3784	32.2731	78.9216
32.0038	31.9374	78.9216
31.9215	31.8984	78.9216
32.0146	31.8541	78.9216
32.0282	31.9608	78.9216
31.9113	31.8615	78.9216
31.8607	31.8104	78.9216
31.9123	31.8208	78.9216
32.0454	31.9488	78.9216
31.8551	31.7991	78.9216
31.795	31.7258	78.9216
31.8085	31.7434	78.9216
31.6438	31.5289	78.9216
31.9913	31.9405	78.9215
31.7832	31.7046	78.9215
31.9997	31.8754	78.9216
31.9889	31.8208	78.9216
31.9891	31.8958	78.9216
31.7989	31.7195	78.9216
32.0212	31.9375	78.9216
31.9106	31.8578	78.9216
32.0081	31.8956	78.9216
31.8016	31.7265	78.9216
31.9471	31.896	78.9216
31.8816	31.767	78.9216
31.8689	31.8	78.9216
31.848	31.7273	78.9216
32.0229	31.9321	78.9216
31.9119	31.7937	78.9216
32.1448	32.0751	78.9216
31.7943	31.7677	78.9216
32.038	31.9572	78.9216
32.0225	31.9611	78.9216
32.073	31.983	78.9216
31.8653	31.7324	78.9216
32.0759	31.9791	78.9216
31.8772	31.8595	78.9216
32.217	32.1218	78.9216
32.1404	32.034	78.9216
32.3735	32.3173	78.9216
32.3263	32.2488	78.9216
32.2908	32.1927	78.9216
32.1612	32.0586	78.9216
32.18	32.0884	78.9216
32.0981	31.9987	78.9216
32.1153	32.0481	78.9216
32.5023	32.3873	78.9216
32.1146	32.08	78.9215
32.1451	32.0393	78.9216
32.3221	32.2453	78.9216
32.4068	32.3342	78.9216
32.3741	32.2787	78.9216
32.4992	32.4714	78.9215
32.5216	32.4604	78.9215
32.5247	32.4147	78.9216
32.3124	32.253	78.9215
32.5101	32.4467	78.9216
32.3792	32.3382	78.9216
32.429	32.3645	78.9216
32.4532	32.3861	78.9216
32.728	32.6611	78.9216
32.6074	32.5604	78.9216
32.5348	32.489	78.9216
32.6335	32.4778	78.9216
32.7387	32.6715	78.9216
32.6364	32.5501	78.9216
32.4781	32.4335	78.9215
32.6679	32.5821	78.9215
32.6966	32.5972	78.9216
32.759	32.6429	78.9216
32.5988	32.512	78.9216
32.6738	32.5853	78.9216
32.6876	32.6615	78.9216
32.6177	32.5199	78.9216
32.7945	32.6945	78.9216
32.6524	32.5851	78.9216
32.8367	32.7616	78.9216
32.4593	32.359	78.9216
32.7879	32.7062	78.9216
32.5421	32.4007	78.9216
32.8698	32.7874	78.9216
32.7017	32.5586	78.9216
32.659	32.5682	78.9216
32.7453	32.6845	78.9216
32.6397	32.606	78.9216
32.667	32.5896	78.9216
32.7881	32.6684	78.9216
32.699	32.5596	78.9216
32.8435	32.697	78.9216
32.6686	32.5402	78.9216
32.7212	32.6198	78.9216
32.5727	32.4674	78.9216
32.6174	32.5255	78.9216
32.802	32.7247	78.9215
32.6492	32.574	78.9215
32.5179	32.4483	78.9216
32.502	32.4083	78.9216
32.4747	32.3982	78.9216
32.5729	32.4598	78.9216
32.746	32.5842	78.9216
32.6669	32.6303	78.9216
32.7718	32.6167	78.9216
32.4794	32.365	78.9216
32.5759	32.4455	78.9215
32.6498	32.602	78.9216
32.7426	32.6144	78.9216
32.7975	32.7084	78.9216
32.4424	32.3768	78.9215
32.442	32.3722	78.9216
32.6533	32.5274	78.9216
32.4805	32.3979	78.9216
32.6042	32.4948	78.9216
32.624	32.5437	78.9216
32.7461	32.6852	78.9216
32.6444	32.5739	78.9216
32.214	32.1301	78.9216
32.4629	32.3792	78.9216
32.512	32.4021	78.9216
32.5433	32.4381	78.9216
32.6179	32.5157	78.9216
32.2788	32.1303	78.9216
32.5424	32.3625	78.9216
32.6225	32.498	78.9216
